,923,"Zacharová Mária, Mgr.",,,,0
,924,"Zajáček Vladimír, JUDr.",,,,0
,925,"Zámečníková Monika, JUDr.",,,,0
,926,"Zanovit Ján, JUDr. PhD.",Zástupca špeciálneho prokurátora,Úrad Špeciálnej prokuratúry,Generálna prokuratúra,1
,927,"Zanovitová Danka, JUDr.",,,,0
,928,"Závišová Jana, Mgr.",,,,0
,929,"Závodná Michaela, Mgr.",,,,0
,930,"Zeleňák Pavol, JUDr.",,,,0
,931,"Zeleňáková Katarína, Mgr.",,Okresná prokuratúra,Nové Mesto nad Váhom,1
,932,"Zemiar Marek, JUDr.",Poverený výkonom funkcie námestníka okresného prokurátora,Okresná prokuratúra,Zvolen,1
,933,"Zlochová Gabriela, JUDr.",,,,0
,934,"Zlochová Pavlina, JUDr.",,,,0
,935,"Zuzelková Zuzana, Mgr.",,Okresná prokuratúra,Prievidza,1
,936,"Zvoda Marián, JUDr.",,,,0
,937,"Žáková Jana, JUDr.",,,,0
,938,"Žedényi Gabriel, JUDr.",,Okresná prokuratúra,Trenčín,1
,939,"Žeňuch Michal, Mgr.",,,,0
,940,"Žiak Pavel, JUDr.",,,,0
,941,"Žibritová Zuzana, JUDr.",Poverená výkonom funkcie námestníčky okresného prokurátora,Okresná prokuratúra,Nové Zámky,1
,942,"Žiklová Eva, JUDr.",,Okresná prokuratúra,Bánovce nad Bebravou,1
,943,"Žilinka Maroš, JUDr. PhD. Dr.h.c.",Zástupca riaditeľa odboru ekonomickej kriinality,Úrad Špeciálnej prokuratúry,Generálna prokuratúra,1
,944,"Žlnková Jana, JUDr.",,,,0
,945,"Župík Tomáš, Mgr.",,,,0
